sentence1,sentence2,similarity
Một con chó đang nhảy lên không trung để bắt một quả bóng màu đỏ,Một con chó ở gần quả bóng đỏ trên không,0.84
Một chú chó nhỏ đang chơi đùa không biết mệt mỏi trên bãi cỏ xanh,Một chú chó nhỏ đang chơi đùa trên bãi cỏ xanh,0.94
Một chú chó nhỏ đang chơi đùa trên bãi cỏ xanh,Một chú chó nhỏ đang chạy ra khỏi bãi cỏ xanh,0.78
Một chú chó nhỏ đang chơi đùa trên bãi cỏ xanh,Một đứa trẻ nhỏ đang chơi với một chú chó đồ chơi màu xanh lá cây trên bãi cỏ,0.56
Một chú chó nhỏ đang chạy ra khỏi bãi cỏ xanh,Một con chó ở gần quả bóng đỏ trên không,0.52
Một con chó ở gần quả bóng đỏ trên không,Một đứa trẻ nhỏ đang chơi với một chú chó đồ chơi màu xanh lá cây trên bãi cỏ,0.36
Một chú chó nhỏ đang chơi đùa trên bãi cỏ xanh,Một con chó đang ở gần một quả bóng màu đỏ đang lơ lửng trên không,0.48
Một con chó ở rất xa quả bóng đỏ trên không,Một chú chó nhỏ đang chơi đùa trên bãi cỏ xanh,0.4
Một con chó ở gần quả bóng đỏ trên không,Một chú chó nhỏ đang chơi đùa trên bãi cỏ xanh,0.54
Một người đàn ông đang lái xe máy trong sự kiện liên quan đến đua xe địa hình,Một người đang lái xe máy trong sự kiện liên quan đến đua xe địa hình,0.88
Người đó đang lái xe máy trên đường cát,Một người đàn ông đang lái xe máy trong sự kiện liên quan đến đua xe địa hình,0.72
Không có người nào lái xe máy trong sự kiện liên quan đến đua xe địa hình,Người đó đang lái xe máy trên đường cát,0.713
Một người đang lái xe máy trong sự kiện liên quan đến đua xe địa hình,Người đó không lái xe máy trên đường cát,0.66
Một người đi xe máy đang nhảy qua một người trên đường cát,Một người đang lái xe máy trong sự kiện liên quan đến đua xe địa hình,0.66
Cô gái trẻ mặc áo hồng nằm yên bình trên bãi cỏ,Cô gái trẻ mặc áo hồng không nằm yên bình trên bãi cỏ,0.9
Một cô gái mặc chiếc áo sơ mi màu hồng có chữ màu trắng và đang nằm trên cỏ,Cô gái trẻ mặc chiếc áo nhuộm màu hồng đang nằm yên bình trên bãi cỏ,0.82
Cô gái trẻ mặc áo hồng nằm yên bình trên bãi cỏ,Một cô gái khỏa thân và đang đứng trên bãi cỏ,0.66
Một con chó to lớn đang chạy trên cỏ với một quả bóng tennis trong miệng,Một con chó lớn đang chạy trên cỏ với một quả bóng tennis trong miệng,0.94
Không có con chó lớn nào chạy trên cỏ với quả bóng tennis trong miệng,Một con chó lớn đang chạy trên cỏ với một quả bóng tennis trong miệng,0.7
Một con chó lớn đang chạy trên cỏ với một quả bóng tennis trong miệng,Một quả bóng tennis lớn đang được sử dụng để dạy một con chó chạy trên cỏ và bắt nó bằng miệng,0.76
Một con chó lớn và xám đang ngậm một quả bóng trong miệng và chạy qua bãi cỏ,"Một quả bóng lớn màu xám đang đánh vào một con chó đang chạy, con chó này đang ngậm một ít cỏ trong miệng",0.62
Một con chó lớn đang chạy trên cỏ với một quả bóng tennis trong miệng,Một con chó to và xám đang cố gắng ngậm một quả bóng trong miệng và chạy qua bãi cỏ,0.84
"Một quả bóng lớn màu xám đang đánh vào một con chó đang chạy, con chó này đang ngậm một ít cỏ trong miệng",Một con chó lớn đang chạy trên cỏ với một quả bóng tennis trong miệng,0.49
Một con chó lớn và xám đang ngậm một quả bóng trong miệng và chạy qua bãi cỏ,Một con chó to lớn đang chạy trên cỏ với một quả bóng tennis trong miệng,0.84
Một con chó lớn và xám đang ngậm một quả bóng trong miệng và chạy qua bãi cỏ,Không có con chó lớn nào chạy trên cỏ với quả bóng tennis trong miệng,0.68
Một quả bóng tennis lớn đang được sử dụng để dạy một con chó chạy trên cỏ và bắt nó bằng miệng,Một con chó lớn và xám đang ngậm một quả bóng trong miệng và chạy qua bãi cỏ,0.64
Một con chó lớn và xám đang ngậm một quả bóng trong miệng và chạy qua bãi cỏ,Một con chó lớn đang chạy trên cỏ với một quả bóng tennis trong miệng,0.88
Một người đàn ông đang mở một gói nhỏ chứa tai nghe,Một người đàn ông đang mở một gói hàng có chứa tai nghe,0.98
Một người đàn ông đang mở một gói hàng có chứa tai nghe, Một người đàn ông đeo tai nghe đang mở một gói hàng,0.58
Không có người phụ nữ nào cưỡi ngựa,Một người phụ nữ đang cưỡi ngựa,0.56
 Một người đàn ông đeo tai nghe đang mở một gói hàng,Một người phụ nữ đang cưỡi ngựa,0.24
Một người phụ nữ đang cưỡi ngựa,Một người đàn ông đang mở một gói hàng có chứa tai nghe,0.22
Một người đàn ông đang mở một gói hàng có chứa tai nghe, Một người đàn ông đeo tai nghe đang mở một gói hàng,0.56
Một người đàn ông đang hát và chơi đàn ghi-ta,Một người đàn ông đang hát và chơi đàn ghi-ta,0.98
Một người đàn ông đang hát và chơi đàn ghi-ta,Một người đàn ông đang mở một gói hàng có chứa tai nghe,0.24
Một người đàn ông đang mở một gói hàng có chứa tai nghe,Không có người đàn ông nào vừa hát vừa chơi đàn ghi-ta,0.24
Một người đàn ông đang hát và chơi đàn ghi-ta, Một người đàn ông đeo tai nghe đang mở một gói hàng,0.38
Một con chó đang đi ván trượt trong công viên,Một con chó đang đi ván trượt,0.86
Một con chó đang đi ván trượt,Không có con chó nào đi ván trượt,0.7
Một con chó đang đi ván trượt,Không có con chó nào đi ván trượt,0.64
Không có con chó nào đi ván trượt,Một con chó đang đi ván trượt,0.76
Một con cá đang săn một con rùa ở biển,Một con rùa biển đang săn cá,0.78
Con rùa đang theo con cá đỏ,Con rùa đang theo con cá,0.92
Một con rùa biển đang săn cá,Con rùa không theo con cá,0.64
Con rùa đang theo con cá,Một con rùa biển đang săn mồi,0.78
Một người phụ nữ đang nhúng tôm vào bột,Chiếc xe đang được lái bởi một người đàn ông,0.28
Một người phụ nữ đang nhúng tôm vào bột,Một người đàn ông đang lái xe,0.2
Không có người đàn ông nào chơi đàn ghita,Một người đàn ông đang chơi đàn ghi-ta,0.56
Không có người đàn ông nào chơi đàn piano,Một người đàn ông đang chơi đàn ghi-ta,0.5
Một người đàn ông đang chơi đàn ghita dưới cửa sổ,Một người đàn ông đang chơi đàn piano,0.48
Không có người đàn ông nào chơi đàn ghita,Một người đàn ông đang chơi đàn piano,0.64
Một người phụ nữ đang thêm nguyên liệu vào một cái bát lớn,Một người phụ nữ đang thêm nguyên liệu vào bát,0.92
Một người phụ nữ đang đập một số quả trứng vào một cái hộp,Một người phụ nữ đang thêm nguyên liệu vào bát,0.86
Một người phụ nữ đang đập trứng bên ngoài một cái bát,Một người phụ nữ đang thêm nguyên liệu vào bát,0.7
Một người phụ nữ đang đập trứng vào bát,Một người phụ nữ đang thêm nguyên liệu vào bát,0.82
Không có người phụ nữ nào đang thái cà rốt,Một người phụ nữ đang thái lát cà rốt,0.82
Không có người phụ nữ nào đang thái khoai tây,Một người phụ nữ đang thái khoai tây,0.78
Một người phụ nữ đang nấu tôm,Một người phụ nữ đang luộc tôm,0.82
Một người phụ nữ đang luộc tôm,Một người phụ nữ đang chải tóc,0.24
Một người phụ nữ đang luộc tôm,Không có người phụ nữ nào chải tóc,0.2
Một người phụ nữ không luộc tôm,Một người phụ nữ đang chải tóc,0.3
Một người đàn ông và một người phụ nữ đang đi bộ đường dài qua một khu rừng,Một người đàn ông và một người phụ nữ đang đi bộ qua một khu rừng,0.9
Một người đàn ông và một người phụ nữ đang cùng nhau đi bộ qua những khu rừng rậm,Một người đàn ông và một người phụ nữ đang đi bộ qua một khu rừng,0.9
Một người đàn ông và một người phụ nữ đang cùng nhau đi bộ qua khu rừng,Một người đàn ông và một người phụ nữ đang đi bộ qua một vùng sa mạc,0.76
Một người đàn ông đang phát biểu trên bục diễn thuyết,Một người đàn ông đang phát biểu trên bục giảng,0.96
Một người đàn ông đang phát biểu trên bục giảng,Không có người đàn ông nào phát biểu trên bục giảng,0.6
Một người đàn ông đang phát biểu trên bục giảng,Bục phát biểu là nơi một người đàn ông đang nói,0.96
Một người đàn ông đang lái xe tăng trên sân khấu trước đám đông,Một người đàn ông đang phát biểu trên sân khấu,0.68
Một người đàn ông đang phát biểu trên bục giảng,Không có người đàn ông nào nói trên sân khấu,0.68
Một người đàn ông đang phát biểu trên bục diễn thuyết,Một người đàn ông đang phát biểu trên sân khấu,0.82
Một người đàn ông đang phát biểu trên sân khấu,Một người đàn ông đang phát biểu trên bục giảng,0.86
Một người phụ nữ đang nói chuyện trên thiết bị điện thoại,Một người phụ nữ đang nói chuyện điện thoại,0.94
Một người phụ nữ không nói chuyện điện thoại,Một người phụ nữ đang nói chuyện điện thoại,0.7
Một người phụ nữ đang nói chuyện trên thiết bị điện thoại,Hai cậu bé đang nói chuyện điện thoại,0.5
Một người phụ nữ không nói chuyện điện thoại,Hai cậu bé đang nói chuyện điện thoại,0.56
Một người phụ nữ đang nói chuyện điện thoại,Hai cậu bé đang nói chuyện điện thoại,0.62
Một con khỉ đang lội qua đầm lầy,Một con khỉ đang lội qua sông,0.8
Một con khỉ nhỏ đang đi bộ trên sông,Một con khỉ đang lội qua đầm lầy,0.78
Một con khỉ đang lội qua sông,Một con khỉ nhỏ đang đi qua nước,0.86
Một con khỉ nhỏ đang đi qua nước,Không có con khỉ nào lội qua đầm lầy,0.74
Một người đàn ông đang cắt một quả cà chua,Không có người đàn ông nào đang cắt một quả cà chua,0.66
Một người đàn ông đang cắt một quả cà chua đỏ,Một người đàn ông đang cắt một chiếc bánh,0.64
Một người đàn ông đang cắt bánh,Một người đàn ông đang cắt một quả cà chua,0.58
Một người phụ nữ đang nhảy múa và hát với những người phụ nữ khác,Một người phụ nữ đang biểu diễn dưới mưa,0.68
Không có người phụ nữ nào nhảy múa và ca hát trong mưa,Một người phụ nữ đang nhảy múa và hát với những người phụ nữ khác,0.62
